text,label,language
just did us favor again by airing that anti ad in fact it posed valid questions that has remained unanswered by fans,0,English
nakakaurat talaga commercial ni gagu nagsasayang ka lang ng pera walang boboto sayo,1,Filipino
pati si at ayoko rin haha,0,English
is ad amplifies the words nognog and pandak as derogatory words to get sympathy he sure is capitalizing on argumentum ad hominem,0,English
bakit kay lang may what about what and were saying,0,English
legit na naimpress ako sa tvc ni he stopped pretending to be someone he is not and nakontra niya ang pandak nognog tvc ni,0,Filipino
top story aquino conspiracy insult to filipinos,0,English
the manila times headlines saturday poll machines put to the test aquino trust ratings,0,English
is textbook case relatively strong academically but hopeless as human being,1,English
unlike his past birthdays is celebrating in pasay not makati says he wants to go back to where he grew up,0,English
dismayed over sss pension hike veto maliit na halaga pinagkait pa via,0,English
nancy reiterates call to ban selling firecrackers to minors nancy today,0,English
ayan na si pumangalawa na omg paktay na,1,Filipino
buti nalang at malayo ang lamang ni soon to be kung dikit yan kay talaga labanan,1,Filipino
only ipagpapatuloy ko ang nasimulan ni fpj ako si trabaho lang walang drama patay kayo me,1,Filipino
life nasad ni etc,0,English
camp fires back at,0,English
sabi ni ok lang talo at least nahanap kuna ang totoo kung anak aura,1,English
tayo ang populasyon natin ngayon is more million pesos napaghahalataang mukang pera ah,1,Filipino
la vi leading in qc is not suprising is polling low in ncr watch live,0,English
only ang korap,1,Filipino
nognog lang pala tutulungan ni pano naman kaming hindi nognog di kita iboboto unfair ka,1,Filipino
mga tropa ni hahahahahahahahahaha unite,0,Filipino
marunong pala si lumakad ng pera woops hahahaha,1,English
warns gov workers using anti poverty fund to buy votes for lp,0,English
anong at na lang kulang mga ano,0,Filipino
hahaha ashleh taghirap tayo pinapabayan na tayo ni fafa,1,Filipino
maraming ayaw sa kawatan kaya ang tamang tambalan,0,Filipino
unlike my rivals who studied in exclusive schools abroad iknow how hard it is to eke out living values shaped by experience,0,English
what mean is dati gusto ng karamihan si nung mayor pa sya pero ngayon halos kamuhian na sya ng lahat,0,Filipino
camp more pinoys became poor under aquino gov,0,English
canadian liberal party justin trudeau liberal socialist running under democrats bernie sanders partido liberal sobrang mali,1,English
ang daming nakiki boto kay kahit na nga sila so shut up nalang kayo no,1,Filipino
mali ka kaya may ganyang kaso gaya ni mang jun dahil sa corrupt at magnanakaw na kagaya mo,1,Filipino
nancy is vote vs was her own says,0,English
ang pamilyang filipino ang nasa sentro ng daang matuwid platform ni at,0,Filipino
sorrna hahaha sayang nga lol dapat siya nalang tumakbo kesa kay thuglyf,1,Filipino
who do you think should be the next or,0,English
hindi na tayo muling mag hihirap pa dahil susugpuin na ito ni only,0,Filipino
vs mahahati ang boto,0,English
camp hits back at lacierda calls him insensitive blind to poverty,0,English
pa rin kahit magsama pa at,1,English
vote daang matuwid roro rising faith does not make things easy it makes them possible,0,English
announcing his candidacy confuses me on who to vote for him or really should watch the debates,0,English
st day of class teacher anong mga katangian mo nognog pandak at laki sa hirap po ma am,1,Filipino
the standard update currently has million votes,0,English
sabihin niyo muna kay isigurado muna niyang madi disqualify si,1,Filipino
ganyan talaga ang mga commies walang diyos mag isip isip na mga kaibigan kong partisan kung dapat,0,Filipino
for the poor and oppressed onlybinay,0,English
why vote when you know he is corrupt is not it stupid pero sabi nga ni stupid is forever,1,English
hindi kami naniwla sa mga ganyan alam nming si ang magwawagi,0,Filipino
tatanggalin ko ang income tax hoy gago pano yung inaral ko,1,Filipino
how much from lp denies casiple claim that has foreign consultants,0,English
been crying over and the elections in general friend huhuhu lorde never thought would be so emotionally invested,0,English
is people person,0,English
pangalan ko sa obituaries sandra,0,Filipino
daily tribune headlines saturday ombudsman junks jr mr all out lp war against on npo,0,English
alam naman na di nyo kayang iwan si ang pagbabalik in makati,0,Filipino
seeks release of people survival fund,0,English
kapag sinasabi ng kapatid ko ang sinasabi niya bilang maroxas walang space,0,Filipino
am following only two news sites used to follow abs cbn but the issue in uplb happened,1,English
kala ko naglalaro ng coc si iba pala yung coc nayun haha,0,Filipino
that anda that meme that apology,0,English
imagine manny pacquiao nancy debate in the senate,0,English
wtf seryoso second place talaga si sa unofficial tally ng comelec my gaaaad hate drugs,1,English
eh yung biglang humabol sa nd spot si,0,English
kung may na basha at na popoy meron ding na,1,English
splurge on ads in presidential debate,0,English
ala ang magaganap may magandang maidudulot tong pagbash sayo,0,Filipino
etong mga ayaw paawat pati ampao nila nognogified for audience impact kalurky kayo bawal bumili ng boto,1,Filipino
fans downplaying the issue should hope their luggage does not get planted with ammo in their next flight,0,English
accuses as bare faced liar read,0,English
unlike other corrupt politicians sen will not bombard us with pretentious tvcs so let is help her campaign,1,English
ang naging buhay nyo ay hindi makayo sa naging buhay ko me the kast time check never ako nagnakaw sa kaban ng bayan tulad mo,1,Filipino
masaya to si mag wawala na naman pag hindi pinayagan magdala ng notes sa podium,1,Filipino
to you are crazy maniac who does not respect women and does not deserve to be pres,1,English
vs magsasapakan este magsasampalan vs magbubungaan,0,English
hindi ititigil ni ang programang nakakatulong sa ating bansa,1,Filipino
truuut boto mo si para wala na tayong tax hahaha,0,English
nope ai not scrapping income tax come on people you are smarter than this how can steal if there is,1,English
will vote for bcos he is not son of aquino or he is son of the people is coming,1,English
and on ofw good answer sorry cant believe at all,1,English
imbes na meriam napunta yung kalahati kay urkey binigyan nyo ng pag asang manalo si,0,Filipino
either nlang ba sa eleksyon ako taenang mga kalaban yan mga mandaraya,1,Filipino
on the other hand tangina mo make it stop nognog what what what,1,English
sa relasyon kapag nkikipagbalikan ang boy sa girl we need to talk we have nothing to talk about ansakit,1,Filipino
we are still trending ww in the th spot till the end,0,English
dismissed makati mayor sinampahan ng bagong plunder complaint sa office of the ombudsman ny,0,English
cnvo with kapatid ate sabe nila ang mga pilipino daw tulad ni nognog laki sa hirap tapos pandak dika,1,Filipino
nakakatakot what if di manalo si magrerebulusyon ba ang mga tao pano kung si ang manalo mas nakakatakot yun,1,Filipino
ppcrv presidential candidate results partial as of,0,English
lp black ops vs ibinunyag,0,English
am not actually against but hope you will vote who is deserving not because dj endorsed him,0,English
how did you become an expert in corruption,1,English
and kick off election campaigns today,0,English
hindi mo ba ako kilala tinulungan kita ako ni hindi nga kita makita,1,Filipino
abs cbn is ipanalo ang pamilyang pilipino election jingle sounds like ipanalo si at ang buong liberal party,1,English
if wins it would be du and if wins would say mehn lost and would say do not worry du lol,0,English
magician na pala itong na ito,1,English
to not this time lagi na lang ako ang nag aadjust,1,Filipino
nasusura ako sa mga commercial ni,1,Filipino
mercado it is true did lot of things in makati but that is not because of his efforts it is because makati has lot of money,0,English
kathniel leads celebrity gathering for presidential candidate via,0,English
here is is response to anytime pwede namang mag usap pero sa puntong ito ano pa ba ang pag uusapan natin,0,Filipino
napaka dramatic ng filter ng mga ads ni fistbump naman dyaaaan,1,Filipino
hindi magbabago si hindi niya kakalimutan ang mga pangakong kanyang binitawan,0,Filipino
ibalik si,0,Filipino
ayan na nag bibilangan na mag matyag tayo at pangalawa si baka mandaya yan huwag tayo pumayag,1,Filipino
please just solve traffic do not put the blame on others and docus on failures low blow lang,1,English
is the most incompetent human being to ever seek the presidency,1,English
nakakabweset lang si ang lakas maka mmk ng commersial si naman nilalait ang sarili ng di mo,1,Filipino
palasyo sinabing pahayag ng ombudsman patama kay,0,English
puro na lang against ung news nagmumuka na kayong mga obvious na black propaganda na yan hindi na news,1,Filipino
should learn from steve harvey dapat sa yolanda victims sya rin ay mag sorry,1,English
ombudsman finds probable cause to file graft raps vs others via,0,English
si daw hahahaha laptrip yung commercial ni nognog eh muntik nako maniwala,1,English
pls lang wag nyo hatiin ang boto ni and sinisigurado lalabas si sya pa mananalo dyan,1,Filipino
tangina talaga tong si hoy bumalik ka sa planeta mo,1,English
is really different from he doesn steal he isn drama queen he isn hoodlum,0,English
none other than,0,English
have many plans could even copy plans of good friends here sen and,0,English
kahit maging kasing sunog pa ni si kris aquino never magiging quits,1,English
sc partially grants petition vs suspension case live,0,English
bakit yung libel case ni may decision na yung mga charges sa mga wala pa,0,Filipino
federalized the philipines then only nakawan ang pilipinas hahaha,1,English
pagpatay ko ng ilaw sabay nagcommercial yung kay,1,Filipino
bakit my nagalit po ba kay mr prket si kinuha,0,English
parang natatakot na si,1,Filipino
public service is public trust we trust,0,English
today stand with as my next philippine im sorry guys,0,English
hindi lang ps kay ps pa ang ikalimang pustiso para paraan makakurakot lang,1,English
bat niyo kasi nilagay sa gilid si ang dilim pa naman doon di siya makita ayan palakad lakad tuloy,0,Filipino
so you are not considering and as decent as,0,English
wants to run because he is frustrated with hardly motivation to run country,0,English
naawa ako kay pag nakikita ko sya ewan ko bakit pero di natin alam sa likod nito taong bayan pala ang kinakawawa niya kurakot,1,Filipino
why do find is campaign ads really funny is he trying to make me racist,0,English
should be on the last spot,1,English
philippines prince charming pnoy as minions as kokey,0,English
really trying hard to promote in not so obvious manner,1,English
umiinit ulo ko sa commercial ni nag kapal kapal ng muka,1,Filipino
wala nmn mapapala ky malakas si kahit wla siya,0,Filipino
watch what has in store got our people,0,English
are without malasakit think about it never mind to hurt grieving families still healing in aid of election,1,English
ruben de lara on person is transparent when he is ready to take questions and doesn try avoiding them,0,English
there was no representative from the aquino admin but the camp of joined in the commemorative activities ht,0,English
well done sec,0,English
tommorow is our redemption against incompetent,1,English
is camp on everyone is entitled to his own opinion,0,English
huwag suportahan ang bobong si,1,Filipino
puro hangin ang bawat salita sa publiko lies duterti di pagka katiwalaan sa ekonomiya,1,Filipino
ang politicia na hindi natatakot maging matalino ang mga pilipino,0,Filipino
si alam ang pagiging mahirap kaya suporta lang sa ps,0,Filipino
narealize ko lang ayaw ni daddy kay noynoy pero gusto niya si hahaha tapos ayaw niya kay hahaha,0,Filipino
ang hard whahahahahha ang ekis ni mas lalong nakakainis he is way overconfident,1,English
for some reasons naiirita ako sa advertisement ni na puro bakit,1,Filipino
walang masasayang na boto kay,0,Filipino
lumalabas na mga nagrereklamo di daw ang binoto pero kay daw napunta ang vote,1,Filipino
lakas maka pu ang ina ng advertisement ad ni,1,English
netizens angry to know that ofw who allegedly voted for but got in receipt turned,0,English
therefore conclude from that debate that despite of his current position has the least knowledge ofthem all,0,English
sheeeet eto na naman ang ad campaign ni,1,Filipino
dear your advertisment is very annoying to the point that you are humiliating yourself nognog at pandak daw totoo nga naman,1,English
calling bobo when he has achieved and done greater things than most of us show little bit of respect please,0,English
no matter what happens pa rin ako team lp,0,English
sws still on top despite percentage drop tied for second via cnn,0,English
ph vote kaloka muling tumaas sa nd place si muling bumaba sa rd place si,0,Filipino
watching eto na yata yung plan nilang magbackout si para yung suporta mapunta kay against natakot kay,0,Filipino
no wonder na isang araw bigla ka nalang tumaas sa survey samantalang si ang sinuportahan ng inc wag kami ha wag,1,Filipino
sasabihin ko sa mga tao dito sa amin mga kapitbahay at kamag anak namin na iboto si para maiwasan ang traffic,0,Filipino
is hotline bling,1,English
puro paninira at pambibintang na lang pa rin may napatunayan na,0,English
and add nyo naman ang salitang humility sa vocabulary niyo please lang,1,Filipino
statement about laglag bala issue is just longer term for bahala na kayo dyan expression hahaha bitch please,1,English
obvious na obvious na iniendorso ng channel yang na yan,1,English
jogg tayo oo nga pala sino iboboto mo ako si at,0,Filipino
nakakainis yung commercial ni aping api parin talaga,1,English
sen is not willing to give way for ang malinaw ay hindi ako umaatras sa laban,0,Filipino
served the country well as former congressman and secretary of various depts you were brilliant during the debates,0,English
witness bidding for makati projects under elenita sham,0,English
hahaha si kasi ang itim niya,1,Filipino
and if elected will you abolish the ten commandments in the philippines,0,English
blames the inefficiency of the current admin as if he is not part of it reminds me of someone as well,1,English
hindi po ba kayo natatakot na baka magtampo si wala tayong magagawa yan ang kabig ng puso ko,0,Filipino
making sense of latest sws survey february is pulling away,0,English
cannot believe used to like abscbn worst station disgust me to the inner core till the end,1,English
desperado na si marbobo hahaha nakakaawa ka nalang,1,Filipino
would like to thank for showing the us what and government brings to the filipino mabuhay ka,0,English
letse mga news ngayon nakakapang init ng ulo sama mo pa ung pangangampanya ni,1,Filipino
karumaldumal ang yamang ill gotten dami nyan dito to name two most infamous names for obscene display of wealth,1,English
ang mangyayari kay,0,Filipino
inclusive growth is possible with the right mix of policies,0,English
on rd spot is still possible hope not,1,English
no si latest sws survey siguro ginawa yan nung ash wednesday agila ng masa,0,English
legal doctrine abandoned in light of suspension,0,English
parang si puro palabok wala talagang bisyon na sinabi si,1,Filipino
buti pa si may nagawang draft for his victory speech samantalang ako ni kahit anong draft sa lrp wala pang nagagawa lt,0,Filipino
in night of punch lines had one of his own to throw but did not,0,English
yung mga post puro about sa bible pero support kay sana alam nyong labag sa bible yung ginagawa nya commandments pa,1,Filipino
si hindi nalang kase straight to the point pangit ganems pinapahaba pa,1,English
poster pangit at ma pride ako comment at least hindi ka nognog pandak laki sa hirap at higit sa lahat maraming nagawa hahaha,1,Filipino
kaya nya siguro pinili nalang si both and are close to para quits walang biased kung baga,0,English
news alarmed by rising number of obese people via manila standard,0,English
look who is talking smh pres the poor increased under pres aquino,1,English
feel naman nito ni siya na talaga mananalo,0,Filipino
naiirita ako twing nagsasalita si at obvious bs,1,Filipino
at bale wala na ba ang th commandment sa davao at th commandment sa makati tulog ba ang diyos,0,Filipino
hahahahahaahahahahh bday ba ni,0,English
possibly winning is minions possible winning you find that funny the elections is not joke it is yrs of our lives,1,English
kay hahaha xd,1,English
utang na loob lord pls okay lang sakin manalo si wag lang si pls pls pls lord pls nagmamakaawa na talaga ako pls,1,Filipino
wag ka ng umasa masasaktan kalang,0,Filipino
ramdam ko na nasusura na ang mga teacher sa school problemado kung anong oras natatapos yung kay ay hindi pa nmn daw nagsisimula,1,Filipino
pag si at umapela pa dahil talo aba ibigay na yang yan sa china mga uhaw sa posisyon,1,Filipino
masahol pa sa hayop ang ang pagsuporta sa isang mandarambong at magnanakaw tulad ni,1,Filipino
napansin ko lang ba wala ng ibang damit,0,Filipino
noy sige na please makukulong ako kapag hindi nanalo si,0,Filipino
naiirita ako sa commercial ni,1,Filipino
the silence covering the release of the decision is curious or is that because lost,0,English
sa inang bayan,1,English
my vlog watch opposition lead typhoon yolanda commemoration via,0,English
malaki ang pinagkaiba ni kay si nognog si,0,Filipino
isa pang patawa tong commercial ni,1,English
surveys rarely predict the teal out one of elections predict win the silent majority is silent no more,0,English
do not know kung totoo issue mo juanco,0,English
sobrang pathetic ni cannot handle your imminent defeat huh,1,English
only chance of winning is through massive electoral fraud let us be vigilant,1,English
kumpleto na daw ang senatorial lineup ni weeeeeh eh bakit parang kulang kulang na kulang sa kakayahan at karanasan,1,Filipino
paki interview po si kung ano nafifeel nya ngyon thank you,0,English
taps eh majority ng fans niya hindi pa registered voters,1,English
ano ba naman umay na umay na ko sa pangangampanya mo tapos ngayon nasa balita ka naman jusme,1,Filipino
what they represent is narrow and vindictive politics that places pettiness above the public interest,0,English
ayaw makaharap sina at pinababago ni ang patakaran ng,0,English
heres my take dont think would win dont think wouldbe allowed to run im afraid would win im certain would not win,0,English
mr,0,English
ca junking of junjun bid expected says spokesman via inquirer,0,English
expressed his disappointment over the decision of aquino to veto the sss pension hike,0,English
even more reason not to vote for he owes these friends lot of favors,1,English
at wala raw alyansa iginiit na wala siyang emisaryo kay garci,0,Filipino
ito si hindi siya naglalagay ng madaming hashtag sa photo niyang walang kwenta may utak si tularan si,0,Filipino
lp bet with isabela gov bojie dy via rh,0,English
kailan ba hindi nag deny si,1,English
pinagsasabe mo,0,Filipino
roseclarete what learned in elections,0,English
realtalk nkkagaan sa pakiramdam un interview kay kase lam mong may sense yung kay at na boring ako,1,Filipino
phl has been on the rise since pnoy came we need continuity and will not give us that,0,English
we are not standing for we are standing for the truth and our future is the solution,1,English
toni anong katangian nyo kung kaya kayo ang karapat dapat maging big winner nognog pandak at laki sa hirap,0,Filipino
nasasaktan ako para kay sen kahit manlang sana nalamangan niya sila and in short sana pangalawa nalang siya wttd,1,Filipino
sen already inside the debate venue via,0,English
good at cheating hello garci praises puno work in una he really good,1,English
if won the presidential candidate we are dead,1,English
anu puro sandro ngayon tapos sunod jun jun tapos si josh namn hays,1,Filipino
to abs cbn mtrcb and every hater out there,0,English
appeals graft indictment says it meant to ruin run,0,English
bakit ang daming galit kay like siya na ata yung pinakamatino kala at,0,Filipino
rep tiangco wala panahon si sa mga ganyang bagay alleged threat ombudsman,0,Filipino
anong meron sa hashtag ni mmmm,0,Filipino
pwede and so on huhuhu,0,English
is the sonny negative tv ad sign that he is actually true runningmate bagay sila marso lipas na,0,English
things to know about,0,English
kahit gibain nyo pa ang luneta you corrupt people cant stop us we are warning you,1,English
for id go for the best not the last evil like for im going for least evil,1,English
basta ang summary no to,1,Filipino
sobrang naiirita na ako sa political ad ni puttanesca pasta spag daming pera aba ang seconds sa primetime grabe,1,Filipino
nakakabwisit tong na to ewan ko ba kung bakit ito napiling suportahan ng kathniel,1,Filipino
hindi tayo kakalimutan ni pag siya na ang naging presidente kaya dapat wag nating siyang balewalain ngayon,0,Filipino
pag ayaw kay maka agad wag ganun uy magtatampo ang ibang kandidato,0,Filipino
alam kong ako ay mananalo woah woah,1,Filipino
mas mataas pa si kesa kay at grabe na this,1,English
nognog pandak yan si,1,English
naku nagkwento na ng buhay si sa tvc ikakabagsak mo yan,1,Filipino
yung campaign blabla ni sa tv tangina,1,Filipino
why is it that is political ads presses on either how dark he is or how nognog he is or how dark and nognog he is,1,English
ca junks junjun petition vs second suspension order,0,English
nognog pandak laki sa hirap pero di tulad ng iba maramig nagawa yan si ano ka ngayon trisya,0,Filipino
lagi ka nang naglakad,0,Filipino
puro na lang nognog si ha hindi lang sya ang nognog sa pilipinas nakakainis na ha,1,English
on the news today endorsing hahaha boy have you forgotten how your mother disperately cried in front of national,1,English
top pulse asia survey was like how the fuck,1,English
vote daang matuwid faith is not feeling it is choice trust god even when road ahead seems uncertain,0,English
am ready for may cause know who will win and that is pandadaya,1,English
watching beg to talk to now can see how greedy you are mr palengke,1,English
burned to level,1,English
poverty not corruption is ph moral problem,0,English
my disgust with started when he made his wife ran and took his place alam mo agad na ganid pera power,1,English
kung magrereklamo at magsa sign sa resibo paano maka count kay ang mga botong nabilang kay,0,Filipino
una hits flip flopping on income tax issue helenmflores,0,English
is brought to you by,1,English
if ombudsman is working their ass out corrupt public officials should all be wary you will be the next big catch just like et al,1,English
para sa ating inang bayan we will win,0,Filipino
how anyone can even think of voting is beyond me the guy is an incompetent pushover who lacks common sense,1,English
ronnie puno for,0,English
if you justify the hr violations and corruption issues during martial law by the good economy we had that time then say is innocent,0,English
kaya lalo no to willing siya makipag ayos sa china eh lumipat na siya doon na lang kaya,1,Filipino
bobo mo magnanakaw population daw natin ngayon ay more than milyon pesos gagu,1,Filipino
ano ba gusto mo sa lalaki nognog pandak laki sa hirap at di tulad ng iba maraming nagawa orayt ang naiz,1,Filipino
ombudsman to appeal if sc rules in favor of mayor cnn target blank target blank,0,English
no matter how yout cut it the dotc led was cesspool of corruption,1,English
isipin mo na baka manalo si as yan di ka na makakatulog,1,Filipino
trillanessonny dati nga si maroxas nangunguna sa survey pero nasilat sya ni vpjojobinay iamalexsantos via dwiz,0,Filipino
if was in is position bet you would all be empowering that up student would you still say public official yan wag ganyan,0,English
wtf sa online survey si una apparently tamad daw bumoto ang kabataan at lumabas ng bahay yan nauna si,1,Filipino
accuses of having ill gotten wealth yet he can pay for anti ads on tv baka naman taxpayers money yan tsk tsk,1,English
stuck between and oh wait di pa pala ako voter,0,English
mali ka ang pinakamadilim si,0,Filipino
we supported mayor because we want change but let is not forget that change starts within ourselves till the end,0,English
si humakot ng mga tao si nanuhol sa mga tao si namigay ng envelope si kusa kasi sure ang pagbabago,1,Filipino
many households still have no access to clean water via manila bulletin,0,English
the campaign political soundbites have replaced reality,0,English
magsama sama tayo kapwa pilipino ang ating sigaw na protect ph democracy,0,English
tomorrow election day never forget what said to yolanda victims bahala kayo sa buhay nyo ninakaw pa aid,1,English
is on the nd ahmm,1,English
we must exert more now that black propaganda is at its peak against tuloy lang till the end,0,English
am expecting is next to not ph vote,0,English
it will be the death of me if or will win the presidential position this coming halalan,0,English
all in good fun,0,English
the benghazi hearings it is the american version of the never ending hearings we have here,1,English
confirms inclusion of guest candidates in una senate slate read,0,English
meeting with not betrayal of,0,English
maroxas in legazpi city days before the elections,0,English
bakit let him answer the corruption charges what he did in makati was theft,1,English
kahit iba ang pinili ng nakararami ang importante hindi tayo bumitiw ganun pa man kabutihan ni walang kapantay,0,Filipino
cannot even,0,English
pag nanalo si aalis nko dito sa pilipinas patawa ka ma am,1,Filipino
eto namang si masyadong nilalait yung sarili nya wtf ano kinalaman ng muka mo sa natulong mo sa pinas,1,Filipino
wala akong paki kung nognog ka,1,Filipino
wag mawawalan ng pagasa sa pagsupport kay ang pagbabalik in makati,0,Filipino
mamamatay ba kayo sa ad ni,0,Filipino
oo maraming mahirap sa mindanao dahil ang big chunk ng tax naming napupunta dyan sa kapitolyo na kayo lang nakatatamasa it is so unfair,1,Filipino
congratulations philippines our new is,0,English
what want to back out haahaha,1,English
grabe blank na ang balota parin lumalabas lokohan na to ganun din ibang binoto,1,Filipino
says he will be attending functions and will welcome heads of state arriving for state visits via,0,English
nakakairita mga commercial ni punyeta,1,Filipino
has not issued any statement on landoph may have missed it no sympathy walang maiiwan right guess landoph victim,1,English
iboboto ko sina delima dahil highly qualified siya at dahil malinaw naman ang plataporma niya para sa inang bayan,0,Filipino
think should turnoff the tv makastress ang ads nila ug pati ang psy otwol na pleaaaase,1,English
pwede bang sa madaling araw nalang palabas commercial ni,1,Filipino
treats typhoon victims at jollibee strictly no spoon and fork,1,English
pero puta si binanggit nanaman ang makati,1,Filipino
last results shows pulling away with and close to each other at nd and rd place,0,English
nakaka beastmode talag tong si wag mo kong provoke,1,Filipino
so nognog has not yet conceded how dare he shows utter disrespect for prez,1,English
should kiss the presidency goodbye the next is,0,English
nakaiyak naman yung life story ni parang ewan,0,English
beso beso muna bago ang debate kanina sa pcci ng presidential bets na sina at sen,0,Filipino
condemns killing via tempo,0,English
kay tayo para mas maging gago ang gobyerno,1,Filipino
nasa ikalawang pwesto na ang roro percent of total votes counted sana tuloy tuloy na sa unang pwesto vote,0,Filipino
is statement have already denounced,0,English
hindi na nahiya si at dito pakisali narin kay,0,English
praises puno work in una he is really good,0,English
grabe naman sila kay skin color is never the issue wag sana racist,0,English
nag aaway kami tapos nag aaway yung tatay nanay at ate ko tungkol kay tapos hindi nila napapansin inubusan ko na sila ng ulam,0,Filipino
good response by to questions regarding her reaction to is attacks against her very respectful,0,English
hahahaha,0,English
pnoy at abscbn nagsabwatan daw sa pagpapalabas ng anti ads,0,English
yung sarili niyang dumi iniiwasan niya hay naku dyan ka magaling manghalungkat ng dumi ng iba,1,Filipino
bukod sa mga mambabatas may pdaf ang office of the na hiningi mismo ni nang maluklok sa puwesto,0,Filipino
to let is talk takot na takot na ang mga taga dilaw till the end,1,Filipino
si maraming mgandang plano para sa bansa,0,Filipino
ang maka nagkakaisa ang maka gumagawa ng mga black propaganda desperado ehh,1,Filipino
you look like sloth with deeper down syndrome,1,English
you look like russian and speak like indian both are disgusting go kill yourself,1,English
women deserve to be abused guess,1,English
women are made for making babies and cooking dinner and nothing else,1,English
why have not you faggots taken the bi pill yet,1,English
why don you go beck your god to murder you christianity is joke,1,English
why does that african american monkey hold gun like that,1,English
why does bulgaria exist as country it is one of those homosexual ones,1,English
why do negroes tear down their own neighborhoods when black thug gets killed by law enforcement must be because of low iq,1,English
who gives aa fuck about shit diamonds from the jews fuck them both,1,English
who do you think you are cunt wtf stay steady to aim for head little christian rat,1,English
white people are shit human beings,1,English
what happened in the good old days when these freaks did not exist which sewer have these freaks dragged themselves out of its just manufactured group of freaks who want to cut their cocks off and take it up the arse in the hope that the world will treat them as woman it takes more than that to be woman stop pandering to these twats,1,English
what about global massacre of men pussiezzz only girls,1,English
what disgusting man and disgusting religion he admits that muslim buy all their wifes pff this is why all muslims are poor islam keeps them stupid,1,English
well it is clear now why europeans cannot differ niggers and shitskins from human,1,English
well im glad that live in serbia migrants and islamists are not welcome here,1,English
well done slovakia and god bless do not build mosques or allow or recognise islam they will get the point that europe do not want muslims here,1,English
we whites have higher iq is than blacks this is because iq measures intelligence and we are the more evolved and superior race with larger brain,1,English
we take everyone sudanese niggers egyptian shitskins palirats syrian and iraqi scums they are all dogs that behave like niggers they cost too much especially syrians there is way too many of them here they are arrogant ungrateful backstabbing apes,1,English
we need the nazi party to return get another hitler and form the ss and start an ethnic cleansing of all muslims yes yes gather them up put them in concentration camp then put these muslim refugees on ship and send them all back to thier own countries and they can do as they want there live thier ways and by thier ridiculous laws they don assimilate to the new western countries and try to dictate to us what to do and to even remove jesus from schools and other public areas are you fucking serious fuck off you dirty smelling muslims stop dictating what we can or cant do in our own countries people power must rise and say enough is enough take sweden back for swedes take greece back for greeks take germany back take poland back take denmark back save our countries and take europe back introduce an ss style police and clean up these streets and ghettos full of dirty muslims its the governments fault for allowing ths shit to happen send the military in send in more brutal police and start cleaning up these countries and europe muslims are invading europe and we are allowing this to happen if this was in ancient times or even years ago and islam invaded europe it would be an all out war bring back the crusaders and an ss style nazi police we must unite and stand up and protect our democratic countries and laws and ways and eliminate islam and throw these dirty smelling muslim animals out and send them back to their own countries and they can live as they wish they can fuck their goats and rape their own women fucking disgusting muslims low life dirty race and islam is nit gods religion its cult its ridiculous unethical and imoral cult its satins work satins preachings god the creator of the universe does not preach to kill infidels and kill non believers and to have wives and commit pedophilia and marry year old little girls muslims who have never contributed to humanity never invented anything nothing positive comes from islam they created nothing invented nothing contributed nothing to the human race muslims just live in our western democratic countries enjoy our ways milk the welfare system and ruin these countries create problems fight steal and create crime scare people tr to chage our western way of life and even rape our women fuck these cocksuckers burn them all impale them we must fight back and unite and clean europe up again soon god will send his true messenger to planet earth god will send clear message to humanity and the muslim people will feel the wrath of god and suffer the consequences muslims will suffer and will lose this invasion and europeans will win and take back europe this is the beginning of the new crusades christianity vs islam the crusaders against islam and we need to fight and protect our way of life and democratic society,1,English
we men enjoy the reproductive rights of paying for your abortion the right to fund planned parenthood the right to overpay on obama care to fund contraception for promiscuous sluts if you get pregnant over and over again it is your fault and nobody elses you left wing liberal piece of shit go be whore keep spreading disease half of all black women have herpes and we have the right to pay for it you are outrageous,1,English
watching this kid trying to step up and walk with that crutches is the best thing in the world so idiot,1,English
suck shit you black fuck,1,English
transgenders need help they are sick in the head civilization has messed up the world soon enough people will claim to have the right to change to animals and it will be seen as human rights or right to choose,1,English
trans are using the same logic feminists have been using for decades to destroy men so don feel sorry for wamen not one bit,1,English
time to nuke china or unleash plague,1,English
throwing stones to paraplegic kids is my favourite hobby,1,English
this was shit the guy should of boxed his head off and thrown him through the top window fuck peoado muhamed and islam,1,English
this sick disgusting white terrorist fascist killed more than innocent people,1,English
this priest is being hated even by his stupid god,1,English
this korean bitch is like pig that how they made an army of sumos there in their shithole country,1,English
this is so sinful it says it in the bible you dumb fucktards stop saying you will go to heaven if you are gay because you will not go to heaven trust me its fucking choice my gf dated girls and was her nd bf she dated like girls and she is percent straight you can change to the right side,1,English
this is exactly how feel like when see tranny like this disgusting af,1,English
this is considered white in sweden no wonder they accepted all those black and muslim immigrants they are literally color blind,1,English
this homo faggot spike lee wore this at the flopscers notice the blatant subliminal messages,1,English
this fcking jew wants money ll give him only my dick if he wants,1,English
they are insolent parasites and always have been bear no ill will to christ but the jewish race itself is plague,1,English
these women are not autistic they are smart autistic people are retards they make weird noises they flap their hands these people are not autistic,1,English
these people are fucking animals they will never change our cultures are simply not compatible there is definitely rape culture and it right here with islam,1,English
there is clearly written in quran person who not follow quran is called kafir and kill them you will get hours islam is terrorism,1,English
