text,label,language
gonna nip you bud,0,English
well maybe you whore you stupid ugly homeless bitch,1,English
alright fag,1,English
eharmony informed my soulmate sea doo trash bag whataburger taquitos bungeed top thx dr neil warren,0,English
old man hope you survive another years you silly jigga boo monkey,1,English
coakley go lose races wow wow charlie baker governor htt,0,English
hate you lil nicca lol hate steelers dawg,1,English
selling ex lax brownies front meijer pregnant women,0,English
charlie sheen slams rihanna rejecting his fiancee you re rude idiot bad wig,0,English
you justin beiber your fucken gay cunt,1,English
gave her move lil nigger push smh,1,English
new york niggas quick take bitch public boy lol,1,English
white bus drivers white trash,1,English
really exploding giant yellow ducks you ll appreciate,0,English
people grow their vegetables nothing common peasant trash,1,English
retarded,1,English
enjoy you hate yankees yes sox choke,0,English
gabby bitch two accounts,1,English
my anaconda my anaconda my anaconda want none unless you got bunz hun,0,English
nerds cool they really judge nerds passionate things they passionate abo,0,English
someone please explain birds angry destroying pigs homes,0,English
hey followed long ago gonna nip da bud ur bio tho white devils stole,0,English
fuck nigga shit olivia pussy got fitz going batshit,1,English
hate industry fags hope they nigerian summer flu,1,English
citizen said you maria you spic,1,English
little faggots usually bags their heads anyway bullet placement interesting thru scope,1,English
shawty said you gone understand america unless you went pwi school crackers already brainwashed her smh lol,1,English
you colored day sunday,0,English
nigga retarded,1,English
lets go,0,English
fall pumpkin spice oreos here,0,English
happppppy birthdayyyy lol niggahs really bitch,1,English
clearly afraid birds,0,English
hugs kisses hugs gives you warm fuzzy feeling,0,English
eating roasted potato smiling my cheeks sore crow sfx cape crisis super great,0,English
you around my nig,1,English
hot press here todd mcshay first post combine nfl mock draft including new,0,English
re alexander skarsgard my roommate declared he sexy albino lizard dont sexy kinda,0,English
still snap chat faggots high schoolers,1,English
fuck brett farve redneck ass he stuckup he give damn lol he campus acting he shit,1,English
oh she cool though might her brownie lol,0,English
huh lol mad nigger mad,1,English
jigga hillary wankin,0,English
yo bitch my dick she come my crib she passed around love,1,English
they mix retards aap maoists terrorists congies delusional retards,1,English
uncle tom hypocrite,1,English
yellow thing sky,0,English
you captain never,0,English
coon ass nigga buckcity,1,English
pregnant cupp classic response dem calls her chunky bonus tweets,0,English
you retard hope you type diabetes die sugar rush you fucking faggot,1,English
you gt you gt shout radical gt,1,English
listening lil spook getting good kinda sad imma single fall you getting annoyed your tl aye,0,English
shut your legs hoe,1,English
ill find cute hoosier date next year,0,English
ugly white bitch,1,English
kansas city,0,English
bitches nigga want another nigga wcw bitch work,1,English
lmaoo fag,1,English
waking new shit fuck bitch shit,1,English
racist month fuck honkey,1,English
you really seem love sandusky weirdo ur creepy ass cracker,1,English
hate fat bitches,1,English
your dad genuine guy his kids niggers though jimmy my nigga eva,1,English
yeah kaepernick might biceps greek god dude looks he conceived proboscis monkey http,0,English
columbus day even likes fuck wrong you fuckin,1,English
hope gezus gets shot his faggot head,1,English
he doubt copied someone else alert mock turtleneck back,0,English
youre racist white people whigger anti racist codeword anti white anti zionist codeword antisemite,1,English
brandon phelps hoe ass nigga wen him ama smack him da lil bitch he,1,English
well dirty bird middle finger since phallic giving bird necessarily wobble wibbler,0,English
my neighbors sick wake um nigger music ctfu,1,English
permanent slit my eyebrow tumbled bleachers little stayed er,0,English
them hoes clean,0,English
worst tweet ever pr pro manages sound racist mock aids single tweet,0,English
they best story here time visit yellow friends,0,English
your retarded,1,English
feel warm fuzzies,0,English
conan obrien needs life million monkey food maybe,0,English
shots go yellow smoke,0,English
fag,1,English
tainted necessarily mean hoe scandalous number things,0,English
lassen cc coach wants feel youll my nig doubt,1,English
you state gook,1,English
thanks follow hun,0,English
you agree take your ethiopian starvin looking nigger ass back africa,1,English
beans yellow friday night brown green leaves curled frost freeze bean size reduced top end shrinks,0,English
thanks learned way ever wanted birds,0,English
nope super chocolatey yummy brownies,0,English
you faggot you use cover your face emoji,1,English
cute ass niggah,1,English
lmfao oh nah she keep three hunna twitpic selfie ho,0,English
albino mexican dad he asian,0,English
absolutely absurd they even call,0,English
sand nigger entertaining knockdowns,1,English
nigga cunt yo fendi clutch,1,English
worlds biggest faggot lol,1,English
charlie sheen gets point,0,English
monkey mustache thomas kienzle,0,English
denver airs clip digging trash ghetto aurora put mexican ballots good use,0,English
brownies,0,English
die flappy bird,0,English
roid rage much faggot,1,English
really craving my arroz con pollo habichuelas,0,English
peeps trash marsh mellows general trash,0,English
go air bad air my next brownie,0,English
made sweet spicy drunken noodles handmade handcut ho fun noodles marinated chicken shrimp my back hurting,0,English
work wish floating my ft sale walmart redneck pool my husband probably cleaned since last weekend,0,English
nigger day honor nigger traditions working,1,English
drugs gt losing ask hedge bet fund gt,0,English
sand nigger ran kidd,1,English
you niggers,1,English
entire pats bandwagon they re faggots,1,English
cute love her yellow raincoat contrast andher hair looks cute love her face your icon,0,English
you playing flappy bird national suicide prevention lifeline save lives,0,English
fag,1,English
fuck you stupid ass coward ass punk bitch faggot ass racist piece shit punk bitch ai worth my time,1,English
rams lakers whole trash jordan hill trash play davis randle,0,English
soon left iraq towel heads they fucking barge take worked hard set pisses,1,English
you another nigguh,1,English
hope you attacked supporting sopa bunch dirty snake faggots,1,English
my hick accent comes around my family,0,English
pregnant stupid bitch lol,1,English
lifelong man miss you,0,English
kept border open disease central america lowest workforce part percent since carter yep real boon nc,0,English
trust gt give due gt huge flightless bird dream come true european bird eaters,0,English
daddy batman parents dead yup superman yup going you die sad ho,0,English
dat charlie,0,English
thanks charlie,0,English
since you wondering cracker barrel buy barrels full crackers,0,English
vine still funny shit many niggers my store,1,English
my real fans wait want put trash rappers,0,English
looking forward basketball states soon course breadsticks,0,English
your opinion plz election improvement bo still allowed trash america,0,English
ouija movie trash,0,English
pollos ast dos pollos estaban dando vueltas en poller mientras los estaban cocinando ast cuando,0,English
gusta pollo espa ol lol,0,English
lmao bel ike nowadays,0,English
righttt hate fat loud bitches,1,English
cuts away democrat talks claim fair balanced lmao network full liars,0,English
hate feeling faggot punk ass hoe,1,English
find my bc powder chug children advil,0,English
nyc media last week lol flyover peckerwoods freaking nyc media bring your dead,0,English
fight you fucking obese niglet,1,English
you gots da bet da msnbc wit dat colored reverend listen coloreds else missing,1,English
bitch kill yoself go bathroom eat pills bitch em,1,English
you based pee slit,0,English
yeah great song watching msg concert yankee stadium gig,0,English
jennifer lawrence nudes sooooo trash im still smashin though doubt,1,English
bitch you white stfu your shitty spanish,1,English
ja moest van plisie niet meteen wild gaan denken juistja willen wel meer mensen mij vertellen hoe moet denken,0,English
faggots,1,English
job naacp ag hear they diversity tolerance long you ai cracker,1,English
his playoffs luckily means future kid definitely root yanks,0,English
note self boiling water hot monkey brain,0,English
my baby boy asleep my monkey since little love my son much,0,English
ultimate warrior died god loves fag he anti gay crusader little light jokes necessary,1,English
kentucky fried cater da white folk colored menu,0,English
huntin hard finally nailed her best wedding koozie ever seen,0,English
darkies dgaf gotta chill wit his yellow outfit man,0,English
dis wrong you fuck wit lame nigga you lame bitch,1,English
burritos trash,0,English
ray perfect example happens you give lame nigga pussy,1,English
friends proud hindu shivsainik brother shri ramesh jadhav murdered jihadis plz help trend http,0,English
stayin late watch,0,English
medal hate fags kill them medal privilege let fags live,1,English
their salsa negro awesome,0,English
biden winner last night yea charlie sheen really winner lol,0,English
stupid white people making my posts relevant they life,1,English
day february waylon jennings left us honky tonk sky dreaming my dreams ht,0,English
you fag,1,English
answers phone coworker dead bird outside wanna split cw sorry finders keepers ri,0,English
white trash warfare pt,1,English
pinto grigio dreams turned moscato reality,0,English
bitches mixed wit italian chinese nd african american bitch cuz you ate ur,1,English
hate niggers hate faggots hate spics kkk rally,1,English
gasoline daddy yankee,0,English
you standing btw yellow lines,0,English
dance iggy trash your music,0,English
obviously talking cod game queers,1,English
oreo cookies,0,English
lmao madonnas music sucks yeah you fucking stupid you gaga better retard,1,English
glad charlie agrees carol cnn assaulting girls ok,0,English
already yellows last years combined,1,English
trash ass niggas outta my stadium,1,English
you ever popped champagne plane gettin brain whipped she said never seen snakes plane,0,English
playing show lutsen mn pm today papa charlies,0,English
keep running trees birds fly avoid their erm targeted their lack digestive system,0,English
need chat dat nicca lol,1,English
hope you eye cancer bitch,1,English
altyd zo geweest hoe vaak men ook zegt dit nooit meer lozewoorden puntjebijpaaltje vertonen dierngedrag,0,English
bitch ugly hoe,1,English
shut coon,1,English
big fucking deal cry baby niggers,1,English
female guinea pig pregnant,0,English
beans beaner,1,English
ahahahh ping pang pow shouts my bro dre hogg style ent uza fool dis,0,English
fuck islamic state kill cunts,1,English
buy box colored goldfish you racist tbh,0,English
naw juss making you lil mad gone long tho hate boonies,0,English
talking you faggot nicely way fag,1,English
weather scaring lol yellow,0,English
you support lesbians you support faggots difference,1,English
he looks pretty dyke,1,English
oh lame yo pussy ass show fuck talking bout oh scary ass white boy,1,English
ha he ai welcome washington state nashville serpas straight trash,0,English
trash,0,English
ian retarded,1,English
got done taking photos brownie,0,English
rather believe man definition good mock,0,English
stop half breed starting learn you dumb ass,1,English
unexplainable,0,English
early bird gets worm,0,English
chinks email moving china slicing his throat,1,English
well done correctly answered almeria yellow red card far season,0,English
muslims military honour whatsoever sub human savages slaughter unarmed men women children http,1,English
nigguh chris paul,1,English
zerah cushite came them army one million men chariots they came far mare,0,English
dyke bitches kill thinkin they really got hoes lol,1,English
coon ass nigga here standing damn toilet looking around his manhood,1,English
eda queers aa lol,1,English
damn you directtv blackout yankee game freaking walk you killing satellite douche,0,English
oh my goodness hate chinese people fucking zipperheads,1,English
wanted change excitement shoot directions colored arrows fourth july,0,English
you fag,1,English
mfs still spot yrs ago beefing nighas sleeping hoes eating restau,1,English
lol youuuuu got niggas got bitches,1,English
top layer trash,0,English
give flying fuck teabagger piece human garbage you thinks,1,English
feel tim ross nigger,1,English
note khorasan old arabic name parts iran afghanistan invention modern jihadis,0,English
traded my nikes new mic guess safe he sold soles his new life bada,0,English
hate yankees though feel really good hating them,1,English
ebloa case texas kill niggers might safe,1,English
whatever fuck assholes they niggers they alike,1,English
my main nigguh since digital camera selfies,1,English
doors wasp texas radio big beat,0,English
telling you al green otis redding stop missing point call them trash you,0,English
yo phone go class teacher turn trash one songs yo mixtape,0,English
you followed george washington means you white trash,1,English
still craving oreo mcflurry,0,English
eye witness joel faggot,1,English
you you you faggot literally thousands people you their radar homo,1,English
yankees playoffs properly honor jeter orioles win,0,English
sion faggot meh ganks pre post his ganks still pretty meh he tank nothing special imo mao,1,English
people retarded everyday,1,English
making brownies,0,English
cleaned bird nests downspouts ready rain baby birds respect birds bees,0,English
die car accident faggot,1,English
give tankees mean yankees maybe next year,0,English
today my hair makeup he always tries monkey,0,English
they come charlie sheen they come coupe machine,0,English
exposed jihadi kidnap murder handbook plan infiltrate british army police,0,English
fuck ol bitch niggas desert dicks here,1,English
ai fair since wanted go since either reason many niggers,1,English
americans hire white trash ties international terrorism police officers,1,English
idc phone got lol silly nigger,1,English
told her said bri tweef anyone you trash she goes tweefs freshman,0,English
sad character deaths still bitter stark man,0,English
my twitter app poo trash,0,English
oh shut faggot disease overused twitter,1,English
fags swag shits mad retarded,1,English
morgan park kids pop fire crackers school,0,English
boy idea coming called smartphone you horrible trash talk,0,English
you tryin ofay,0,English
tall you keep getting different answers different people lt abo,0,English
hot isis social media photo laughing jihadis baby kick severed head warning graphic,0,English
thinking boom boom boom waaay ho video laugh least day,0,English
colombia supporter reminds us double bird universal language,0,English
random thought bird crossing path fg try impacted ball causing deflect course re kick miss,0,English
lookin good mick,0,English
you following words convo nigger nigga swag yolo fag retard,1,English
fags,1,English
perfect gift jihadi your shopping list,0,English
hate wee boy wae squinty eyes game thrones,0,English
they need stop picking ufcs trash though build fighters,0,English
really want kill towel head terrorists already high school please,1,English
you flipping you bird,0,English
nigga bitch fucking cracker your gay ass my mentions,1,English
sexy lad hot soles arches,0,English
your acting spoiled little faggot fun,1,English
hillbilly anything better big pot beans cornbread little hot sauce top,0,English
meet india amazing death defying monkey king,0,English
love people they one fag goes my school catch ninja star face asap,1,English
ayy carlton ghetto school,1,English
crew neck ass nigguh,1,English
wow another faggot timatheracer wow another cam hater lol gt gt dat dude nice,1,English
ever want someone love deeply devotedly charlie kelly loves waitress,0,English
fake tits hoe guess twitpic your halloween costumes,0,English
niggas try come im bitch they dont shit pussies,1,English
elite call conservatives niggers behind closed doors,1,English
taco bell super trash you sober,0,English
ha ha ha good fat dyke,1,English
atl bvb sws ptv relapse symphony set farewell my love mayday parade fob paramore etc,0,English
ugly ass niggah her tf she chuu baka anyways niggah,1,English
taking niggas hoes stop,1,English
white bitch fuckin nerve call nigga shes one payin her lips bigga,1,English
stay home bitch fuck,1,English
yankees acquire chase headley padres yangervis solarte rafael depaula,0,English
guarantee things you white you never anywhere near real ghetto you relative pig percent,1,English
you working route running catching you good wr grier fun white trash racist uf fans,1,English
unfollowed dm here you rude cunt lmao you dm,1,English
forget salute trash guy bad war cairo ii sympathize pockistan gays hurting morale thanks king,0,English
guess ill trash drawing roster changes,0,English
almost got white boy beat around today he ran bitch,1,English
ask bitch gay bi,1,English
nicca coon shit responsible way,1,English
teabaggers benghazi planes towers stop watching fox news,0,English
boy monkey tail grows savior futuristic yet old earth,0,English
grr woke ickblah congestion ew chunky bloaty gross missed gym hr wait dr boo friday,0,English
naw dude wish they white trash,1,English
send them damn beaners back they belong us aint,1,English
weed brownies gt gt gt gt,0,English
truth faggot turn hairy pussy,1,English
storybook ending new york derek jeter walks winner yankee stadium,0,English
luv riding sour drunk fans loss,0,English
wen liek trash sum complimentz,0,English
alsarabsss hes beaner smh you hes mexican,1,English
sometimes wanna upper cut bitch she special ed,1,English
parque de atracciones abandonado en jap,0,English
sitting bar work watching walking dead fucking wetbacks decide come turn their spic music jesus christ,1,English
lemmie eat oreo dishes one oreo lol,0,English
bitches niggaz they imaginary haters,1,English
you totally correct anthony livin round dem colored folk day bringin da hood dem propery value,1,English
roberts fuckin fag smack shit outta him,1,English
trash,0,English
deme gallo pinto con carne asadita madurito milca amor,0,English
went leave you movie theater tables real food fun ordered brownie dessert,0,English
your fucking queer faggot bitch,1,English
forsake bitches my wife getting fucked another nigga you she married you gotta die,1,English
sav fag,1,English
you ignorant cunt,1,English
stop stalkin your girl social media bitch ass nigga,1,English
russell brand mocks bill areilly proposing berlin wall immigrants video,0,English
surge charlie baker points demo state mass coakley dog,0,English
proud redneck patriot,0,English
historical point cracker term irish settling woods mid atlantic hardly offensive,0,English
forget your typical graduation speech charlie day manages hilarious inspirational today mifvotd,0,English
chaber books bragadayjah restrictions eating certain insects birds,0,English
none us went prestigious establishments clearly superior fucking retards,1,English
let kill cracker babies wtf hear wow,1,English
decided drive good walmart colored folks go bc food here,1,English
anyone mocking man seen people mock bespectacle social media mourning cultural zeitgeist,0,English
thats youz yellow bone,0,English
oh state enjoy your trailer trash your sub par sports,0,English
flappy bird taking my life hear bird crashing time something goes wrong,0,English
jihadis seem upset location jedah conference purpose,0,English
got beaten thug,0,English
girl comes class fried chicken pulls hot sauce her purse mean come ghetto stereotypi,1,English
box full yellow crayons,0,English
nigga wanna bitch my address knock my door,1,English
epic mickey time nahh two half men shiver tht sounds,0,English
lmao let hoes hoes ai savin nem,1,English
you stuck ghetto middle school days step wtf ah stuck middle school games jusy bc,0,English
trash wheel twitter googly eyes,0,English
man ducked true hick split white trash faggot lid,1,English
cookies cream oreo fudge ice cream,0,English
nerf hell birds they longer attack you long range lower damage don follow you forever,0,English
charlie sheen,0,English
rather rancho live ghetto ass urban areas niggers nigger impersonators adopting,1,English
fag,1,English
delete you bitch ass nigga redskins beat us delete my fucking ig,1,English
trill trash cus asap said ok,0,English
my nudes trash,0,English
chink thats better rug rats running around yah crib girl enjoy life lol,0,English
my windoowww bleaching your teeth smiling flash talking trash your breath,0,English
want affection also want left alone you issue here fag,1,English
late night phone convos my hoomie nigga gook,1,English
still live hope one day hot rich boy fall love even though im trash,0,English
they ashamed themselves single life fuck nasty faggot ass white man,1,English
dyke chick cut hair barbershop future,1,English
proverbs also laugh your calamity mock your fear cometh,0,English
pound bag dawg mutts,0,English
prefer jameis winston speak damn coon,1,English
powers go outside ur tanks full months anti social monkey,0,English
ur ballsack hairy gtfo tranny prude bitch,1,English
bruh finally roll rednecks drug dealers,1,English
exactly shit said gt gt gt nobody mimi outta line inviting stevie gay nicca,1,English
shit your ass shabbat your moms pussy jew bastard ur times coming heil hitler,1,English
wasted nu ez season,0,English
never discuss cheese rat talk bread bird moves snake,0,English
cool beaners got home ready keep my couch floating away lol,0,English
you nickname tator tator tot tightey whitey whitey jr taylor whitey pants agent ti,0,English
quan helps everyone random questions computer stuff one oop him grs something ai abo,0,English
fucking slutty beaner,1,English
my mom wants buy zebra reals,0,English
fitzpatrick trash bruh,0,English
ur girl watch snapped front she trying spook,0,English
wetback,1,English
faggot,1,English
my faggot rant night,1,English
share wave trash cans,0,English
energy city electric gotta go yankees stadium they winning truly electrifying,0,English
you whitest person my tl you always ghetto im sick,1,English
my nig jus said ai nuttin worse den fat loud hoe tru fuckin story,1,English
basically wing reactionaries drudgies teabaggers libertaritards hate education system teachers,0,English
straight bench,0,English
wonder many yankee fans hurt derek jeter star break lmao,0,English
lame pic ofmine due your infatuation niggers im hebrew fite children satan streets,1,English
never friends entire time lived one cool hope white trash southerners die,1,English
good evening charlie friends,0,English
you white you rolls eyes rip my nigga trayvon worthless spear chucker,1,English
everytime nelson agholor play want puke kid gator thanks charlie cheeseburger,0,English
iont you niggas fags,1,English
forget nappy headed butt ugly bitch married muslim,1,English
faggot knew you really my friend,1,English
yall skip bayless slit his wrists romo lol,0,English
baseball season win love started,0,English
you longer run business america unless deemed acceptable political group retards known democr,1,English
trade you one car drift brownies,0,English
you mean yankees year they prioritized farewell tour playoff run,0,English
today start breaking new pair docs mercy my soles,0,English
finally finished work going chug bottle wine catch you challenge accepted,0,English
fuck you ya little bitch you mexican sucking cock ur profile,1,English
your girl camp overnight buy you iphone your pee pee trash,0,English
damn joe buck making sound greinke trash he played royals chill joe,0,English
sick trash talk cocky attitudes refs take control needed,0,English
fuck you niggah you gay lol,1,English
full white trash,1,English
one less little nigger grow big nigger,1,English
my school wouldnt give kids their schedules,0,English
ai shit fucking another nigga bitch askin her pussy she yours lmao bitch im stealing pussy lol,1,English
jason admitted you stuck bitch lol you you much better everycunt naaaaa,1,English
dear oreo hear watermelon flavor keep your fake fruit flavor my crisco sandwiches love,0,English
basically you background music fag,1,English
always drunk pass they start making colored duct tape,0,English
smash windshields birds bees coors light drinkers you,0,English
woof woof hot soles,0,English
hey dont involved situations hate whitey honest,0,English
man trying eat nigga you said bitches here showed nothin,1,English
mind twinkies gonna gone concerned rest hostesses product line,0,English
flat wrong blame brian cashman yankees,0,English
bitch shut fuck goddam your slut bitch whore nigga,1,English
went outside got mad bc weather trash,0,English
people historically called white trash called reason they white trash truth hurts,1,English
find funny fags write looking bf grindr ap lol thats fucking ap dumbass,1,English
douche cubs redneck cubs fan freaked asking bites you bloody berk he,0,English
free wop,0,English
ok bitch wut she said believe described urself dumbass,1,English
start another yellow jacket season tonight jacket fans,0,English
gay ass nigga bitch you thought you thought,1,English
mexico impressive brazil trash today,0,English
crow socks,0,English
nipple banana monkey,0,English
stand yankees jeter hitting home run his final bat nyc cool getting beaned better,0,English
fearful wrath god many mock christianity embrace perversion abortion bows pc multiculturalism,0,English
sniffs whiffy balls involuntary cuz fairy walks downtown hairy scary sense hillbilly sneeze gt,0,English
status report making pit stop canada rape bitches,1,English
charlie crist political parties join he become spokesman fan company,0,English
oh last charlie wilma jeanne,0,English
phillip rivers he almost wants call dude nigger bad play,1,English
animal crackers legit best snack,0,English
sounds gypos they used time lived,0,English
hit bitch you bruises,1,English
walking dead gonna trash season,0,English
follow yellow brick twitter,0,English
wanna something soooooo bad two cunts twitter eh,1,English
charlie daniels couldve done better job,0,English
hazlenut coffee graham crackers morning,0,English
sir please go text your mexican bitch finna deal witcho childish ass,1,English
nig fun watch got admit ebola boy speak broken spanish lol,1,English
pic circulated jihadis call kill him,1,English
minus retarded poor bots,1,English
ian hunter bitten twice shy,0,English
here supporter she whites evil albino babies seriously,1,English
kanye west faggot,1,English
call someone nigger they they act nigger,1,English
you fucking shrek bitch,1,English
ok wat ever whitey prolly never even seen shaft,1,English
you pig you bird,0,English
call him cock blocking faggot,1,English
yankees even bother show boston man fold franchise cancel baseball,0,English
weird you faggot,1,English
oh forgot lived ghetto,0,English
temple beats rutgers today clam,0,English
fags,1,English
burn bitch,1,English
gave trash non basketball soundtrack still problems servers,0,English
they never gave cracker transmitter flip he sees,1,English
giants pitiful jets pitiful mets pitiful yankees pitiful nets pitiful knicks pitiful ny sports pitiful,0,English
surprise surprise tsa trashes brandon darby border patrol sources,0,English
monkey my back keeps smearing poop my hair,0,English
you sure you want give free pass border jumper you two wrong here,1,English
hollywood underwood took his shirt started screaming dark hah horror movie nips,0,English
bend way queer thanks offer flattering,1,English
you pom stuff totally porn,0,English
lakers thought trash day monday,0,English
night time falls im corie latin man intrigue bird feather my glass scotch never posts ab,0,English
dis nicca went dat keep tryin,0,English
time decaf coffee never trash humor,0,English
best asian massage park slope top rated spa,0,English
people go church hollywood ca white trash filth,1,English
faggots old people people drive drunk people,1,English
well he genos he ultimate faggot,1,English
one guy man you one job josh outman,0,English
yankees draft room they huge picture greg campbell message makeup looking,0,English
humans evil man cutting tusks beautiful animals chinks hard,1,English
lil kim really made herself trash smh,0,English
bet you you chill savage huh fucking faggot,1,English
yankees fans back gary sheffield time team,0,English
time bring drunken monkey,0,English
jihadi patron hajjaj al ajmi arrested kuwait airport,0,English
ho ho ho,0,English
them st charlotte goon niccas gon fkkk around burn bank america stadium,1,English
fuck her pussy fuck her mouth fuck her ass cause she nasty,1,English
obersturmfuhrer matthias my wife superb financial brian carry your labelling her presence ho,0,English
sayin done drinkin everyday one my friends hit gotta case faggots turn free beer,1,English
forgot white trash texarkana well arkansas,1,English
good day honkies said good day honkies,0,English
fairy tale hat free crochet pattern child adult,0,English
gay fags,1,English
you kill cops cracker babies next states white states latino states moving backwards,1,English
job white trash,1,English
faggit bitch tried she hoe hd bearfaced bitch yusa fag,1,English
clam shame,0,English
hey law made felony keep collect records your facts straight,0,English
two jihadis arguing stolen andm your day,0,English
wicked oreo,0,English
done top done sipped juice said bird crumbs never,0,English
beanies cumming real soon,0,English
faggots kbye,1,English
study center biological diversity called taxpayer funded ivanpah mega trap kill birds year,0,English
karaoke night baby hi ho hi ho sing go voice sounds sandpaper hi ho hi ho,0,English
joey badass said traded my nikes new mic guess safe he sold his soles new life,0,English
raunchy ass hoe,1,English
omoide yokocho shinjuku tokyo japan jap lost japan miguel mich,0,English
negro amigo pulled gun nate weeks ago stoked,1,English
man swear today nation hit tony he driving day chink almost smashed,1,English
you hugged wacko bird today,0,English
saves you brownie,0,English
nah you yo thought photoshopped my face faggot smmfh hate yall,1,English
da flow temple today fo nuttin dat jew wit funky hair subhuman he ai mo human den monkey,1,English
hey gonna sort bird tattooed my body accompanied anchor rope situation one,0,English
cant yankees last weeks moves,0,English
call bitch said you acting one you called one nigga shut bitch,1,English
trash,0,English
your high school you dont your house you fucking faggot,1,English
new avi trash nah,0,English
need killing niggers reward dis my pal graduation,1,English
whats bird lmao,0,English
life without god seriously probably living trash haha,0,English
word understand nigger heavily disappointed show aaronmacgruder stuff blows imo,1,English
ahmed retard mikey special olympic boxing,1,English
lineup vs red sox ellsbury cf jeter ss beltran dh soriano lf teixeira mccann solarte ichiro rf roberts,0,English
got my vans my pockets chunky,0,English
fruit modern yankees farm system joba nut,0,English
green bananas better yellow ones,0,English
levels my bitch you fuck her nigga cause she red bottom you afford her nigga she got benz you riding honda accord,1,English
you dammn weed potheads annoying af twitter weed pot thing faggot,1,English
gook deported killed,1,English
he greaser,0,English
gt past boot camp go active years really daily you pussy,1,English
real nigga gone teach his bitch game run her,1,English
sitting deck enjoying watching smelling neighbors burn trash,0,English
great lead battle ricky hits danica yellow oh boy,0,English
early bird takes nap,0,English
she dumb stump even sarah mocks obama,0,English
she got niggah lookin dam,1,English
they working bill prevent retards voting knew retards things starting sense,1,English
fuck bitch bout bitch ass nigga stupid ass,1,English
pussy nigga socks you knock you,1,English
new sign mong kok protest site fight democracy oppose communists future,0,English
fredo bitch ass nigga niggas fire shots his pops he cuz he dropped gun smh,1,English
dodgerofzion asked giant green rooster walks carrying tray brownies you brownie,0,English
wanna slit mf throat,1,English
guy my school asked colored printers library man you use printer you,1,English
dayum saterlyt shoz un bayg ho ul,0,English
kate upton leaked nudes today bitch lo,0,English
hate hoe already shit cracks,1,English
you father mexican nigger loves hear,1,English
sweet comeback fuckin herb dnt watch soccer id still wax your bitch ass go swallow red soxs kids ur nyc fag,1,English
my managers stupid cunt yes said,1,English
im kidding bet funny love blacks call eachother ignorant niggers,1,English
interesting watch interlagos grips weekend cars basically guinea pigs wec later month,0,English
they wrong you nigger always causung mischief among ur people,1,English
bird plane walkin air byers,0,English
idk really man she surely trash rapper,0,English
ah nigga dat cares opinions involve hoe shit either gay broke ai getting enough pussy,1,English
bro rippin apart bird feet us,0,English
idiotic opinions polls less trash polls problem people integrity voting,0,English
hate profiled hick eric dean vestal anything else,0,English
jk fuck dog fuck you fish pussy,1,English
full white trash,1,English
fuck lame nigga you lame bitch,1,English
feel nothing wrong gta killing bc sole purpose game,0,English
kip tokuda yellow guy working niggerize seattle pd died bad another pos hiding wings replace him,1,English
yanks sox together things usually go smoothly gt,0,English
mississippi state fans best mock easy poor state hard getting wins top opponents,0,English
knowing fag,1,English
they seen planet apes brazil highest number monkey species nation world,0,English
you charlie brown,0,English
bought lp manchester week idea coloured vinyl man steal machined,0,English
you dirty little bird tear,0,English
chink eyed,1,English
niggah wassup,1,English
kit kats trash,0,English
best asian massage brooklyn park slope top rated spa,0,English
boy yung thug fag,1,English
want clams half shell,0,English
good prom another faggot ass high school dance,1,English
lol litetally walking trash,0,English
congratulations ichiro leadoff base hit th hit his career,0,English
end day they call yo dumb ass monkey picka nanny hoe luv them white devils,1,English
subtweet one time you dirty chink whore,1,English
go left hot car die bitch,1,English
looked princess bella yellow dress,0,English
gobbledy gook dont game,0,English
assume tranny went morning maxima,0,English
bcs titles mil revenue great redneck conference ohio,0,English
many questions sex tape love love love mimi thirsty dude releases he trash,0,English
charlie parr mountain top music fest,0,English
espn keep hiring dyke bitches gay spanish niggas talk sports,1,English
arroz con pollo,0,English
his balls ashy real women real faggots let em smh,1,English
waiting you take ny you my nips pierced,0,English
you oreo cookie,0,English
eagles fans dont except fact mcoy trash year everybody figured spread offense,0,English
ever happened teen titans my day must they mock teen titans go,0,English
shit my face bruh you bitch gettin man dont business handle yo shit,1,English
nevermind found them trash,0,English
mixtape sell sole got bangers,0,English
naw trash keep ya pity hugs,0,English
money nigga da hoes love,1,English
he looks fag his time line boring zzzzzz,1,English
my tweets trash,0,English
shy glizzy awwsome remix feat chainz ap rocky,0,English
yes you retard,1,English
everyone calls they oh wassup wassup my niggah,1,English
faggots drive stick,1,English
fuck scary hoe,1,English
protest climate change leaves trash behind,0,English
lmfao new york won world series titles time,0,English
wanna cuddle my boyfriend fuzzy blanket drink hot tea my hair played go bed,0,English
yay im whitey,0,English
shut bitch spit you,1,English
fucking chinks clash clans always fuck bitch ass kamikaze faggots,1,English
next update amazin two celebrations added shirt take yellow rko,0,English
fuk wit real nicca,1,English
jihadis running claim king arabia died two days ago must bombs falling em making em hallucinate,0,English
fight ur choice game faggot happens,1,English
math,0,English
martin short conan oct your yellow skin red hair you pencil,0,English
ur fag,1,English
charlie rangel apologize tea members set meetings he explain his outrageous comments,0,English
lemme find bitch nigga talking shit,1,English
fags,1,English
love song john doe faggots,1,English
yall mutual decision sex first date she trash kind math,0,English
hoes going church morning busting wide open niggas hours ago,1,English
best asian massage park slope top rated spa,0,English
