text,label,0.5
[BREAKING NEWS] VP Binay tuturuan ang mga dadalo sa APEC summit kung paano pag boodle fight.,0,Filipino
RT @cocoy: The Philippine Star article that Yahoo News republished is incorrect. SC says Junjun Binay suspended forever. https://t.co/muHyC…,0,English
Narinig ko nanaman yung commercial ni binay,0,English
Daniel Padilla Appears In New Mar Roxas Ad: Fans React https://t.co/FLRtEq9GUx,0,English
Yan si Binay hahahaha ?? https://t.co/r39VHR692a,0,n/a
"Enjoyable. I have yet to watch the Binay ep, tho. But: Santiago, Poe decline #WantedPresident guestings. Opportunity wasted @MediaNewserPhil",0,English
Mar Roxas talks to @imdanielpadilla about Traffic in the Philippines!  https://t.co/LTuHXLdA6G --- wow!,0,English
"Yung kili-kili mo parang si Binay, MADILIM! @TrillanesSonny #NogNogHambog",1,n/a
"Nakaka pagtaka, kasi INC si Kath tas suporter siya ni Mar Roxas. Eh diba si Duterte ang ine-endorso ng INC? Okay ""shut up"" di ako botante ????",0,Filipino
6. Magpakailanman 7. Sam Smith 8. Only Binay 9. Ateneo 10. Cara Kendall On PH 2016  2015/11/21 22:10 PHT #trndnl https://t.co/dRwxiUtCOV,0,n/a
@TeamSinaing sorry naman po. Si binay ba?,0,n/a
Dirty tactics na naman ni Binay sa panggampanya. Naninira ng kapwa kandidato.  #NoToBinay!!!!,1,Filipino
"Dinaya si binay, di ko tanggap. ????????",1,Filipino
"Prof. Tayao on Poe: Di siya nag-drop, di siya pinag-uusapan dahil ang atensyon ay na kay Duterte, di naman meaning na wala na siya sa radar.",0,Filipino
"#NationalNews: Kampo ni VP Binay, mariing itinanggi ang mga paratang ng Ombudsman| via @DZAR1026| https://t.co/eLy5UaViFG",0,Filipino
Ang yabang ni mar roxas,1,Filipino
Tanginang commercial yan ni Binay. Kelangan paba sabihin yun? HAHAHA iba ka dre.,1,Filipino
Walang kwenta yung opinyon ni binay #imbestigador,1,Filipino
"Si Mar Roxas,  Walang alam sa MRT Walang alam sa pondo ng Yolanda Walang alam sa Mamasapano  Pero alam kung saan... https://t.co/JYqbeftLGa",0,Filipino
"And with that, I leave you all with the anti-Duterte ad that has pissed everyone off so much. #PHVote #PHVoteRoxas   https://t.co/FopuCv3w9E",0,English
How desperate Mar Roxas is.????  Shame on him.!!!.,1,English
"hirap mag decide kung Miriam o Duterte, ay di pa pala ko botante haha #Halalan2016",0,n/a
It reminds me of Binay and Marcos: A Politician Dies And Forced To Spend Day In Hell; What Happens Next Is Priceless https://t.co/tCySVjTPfB,0,English
"So ayon, to sum up #BinayBwisitsUPLB, isa siyang spare tire na walang ginawa at walang alam. Abangan natin si Mar Roxas at Grace Poe, UPLB!",1,English
di ko pa rin boboto si binay...,0,n/a
"Why can't Mar Roxas decide on his own? Doesn't he have self-respect, courage and a free mind? https://t.co/d7O1nH8IMe",1,English
Diko na sasayangin boto ko?? si Si #Binay binoto ko dati as VP.pero wala ring magandang ginawa???? #DU30forPresident,1,Filipino
Totoo naman ah! Buti na lang si VP Binay may malasakit for the poor! #OnlyBinay  https://t.co/N05rOhMoWO,0,n/a
Nanunumbat talaga yun Only Binay,0,English
"RT @TropangMARangal: Mar Roxas to the 12,000 gathered at the PMCC event in Cavite: We are our brothers' keepers. https://t.co/pA5hOY3Wjc ht…",0,English
Mar Roxas: Pagkakatiwalaan niyo na ba sila na maging driver niyo?  Drivers sa buong bansa: Asan muna ang license cards at plaka namin.,0,Filipino
Binay: *complains that current government sucks* Binay: *is Vice President of current government*  ?????,1,English
"Bat ba galit na galit ako sa mukha ni binay at roxas,  Pwede naman sa mukha ko nalang.  Pero kairita talaga eh",1,Filipino
This Binay Nognog ad. Wtf! Kairita!,1,English
VP Binay praises Puno work in UNA: He's really good - https://t.co/ehJv0gvo47 https://t.co/iNHmX2i1yD #Quezon #news,0,English
Bakit dahil kay binay?  ChardTillas InvadesOzamis,0,Filipino
"@News5AKSYON WTF Cayetano broke out from #Duterte's gimpy legs to waive that TRO. @SenGracePOE should hold &amp; Stand Fast, never give up#Grace",1,English
Masaya rin ang kampo ni Liberal Party standard bearer Mar Roxas sa resulta ng survey.,0,Filipino
Boto niyo na si binay. Nagpakain ng Jollibee sa mga mahihirap! Hahahaha,0,Filipino
RT @myonlyKEB: Very Incompetent! There's no such thing as 'Tuwid na Daan' b*tch Bobo na lang ang boboto sa'yo sa halalan Mar Roxas! https:/…,1,English
"HERE is the full transcript of Mar Roxas and the ""It's not the government's problem if contraband is brought into... https://t.co/o7CYyWAUm3",0,English
Si Binay ay lumaki sa hirap pero ang daming namanang lupa???? SERYOSO KA BA?,1,Filipino
Pampalubag loob na lang sa mga supporters nila  at least sila Grace Poe &amp; Mar Roxas ay statistically tie   not bad ?? https://t.co/zuXYxHr3Bd,0,English
"Anong drama ni Binay? Magsalita kana lang, maglalakad ka pa. #PiliPinasDebates2016",1,Filipino
The Final Presidential Debates.Whose side are you on? 1/2 #PiliPinasDebates2016 #Duterte2016 #Santiago2016 #POE2016,0,English
Trillanes: Binay lied in TV ad on Senate probe https://t.co/AejTGZcG5n | via Rappler,1,English
"RT @PhilippineStar: Senator Enrile backs Binay 2016 presidential bid, says he’s confident of Binay’s victory | @helenmflores",0,English
"Ombudsman upholds criminal charges vs VP Binay, son https://t.co/9Vqn4Cnq9W",0,n/a
Bahala na kayo sa buhay niyo! MAR ROXAS TRAINS (MRT) PAPALITAN NA NG BALLSY TRAINS https://t.co/WqS6NSoOmv,0,Filipino
Ituloy ang corruption sa Makati! Ibalik ang pamilya Binay! bwahahaha https://t.co/0F2g3tRHst,1,Filipino
"VP Binay,msyado ka na pong halata na takot ka kay Digong.ksi pag si Digong nging presidente, muntinlupa ang bagsak mo :D",1,Filipino
"Grabe to si Mar Roxas oh, lakas ng commercial sa primetime",0,Filipino
Binay pls lang magtigil ka na,1,n/a
"Di lang si Binay, Duterte, Poe: Supetran son claims ""Pride"" detergent attack ad also whacks Roxas https://t.co/ciJAkSNijv",0,English
Bakit hindi ko maramdaman sincerity ni Mar Roxas at Grace Poe. ??????,0,English
Puñeta yung commercial ni Binay nakakainit pa rin ng ulo. ??,1,Filipino
Si Mar Roxas pala si Joseph De Mesa. HAHAHAHAHAHA. ?????? https://t.co/Eh25sPuF08,0,n/a
Presidential Characteristic BBM=avaricious      Duterte=egoistic      Binay=covetous          Poe=Delusion of grandeur.                 ????????,1,n/a
Di ko alam bat naiinis ako sa mga anti-duterte posts. Di na dapat patulan kaso sobra na. Sobra na silaaaaa! Nakakagigil. Wew,1,Filipino
Na-convince ko mga tao dito sa bahay na si Duterte na lang iboto or Miriam wag lang sina Binay. Watch the debate tho I have proof lol,0,Filipino
"Pag nanalo sa Senado si Alma Moreno, may best friend na si Nancy Binay.. baka magrequest pa sya na seatmate sila ??",0,Filipino
"Roxas was an option, kaya lang walang identity. Binay was never an option.",0,English
Puta! ANO PROBLEMA NIYO KAY MAR ROXAS?? Siya nalang permi may sala haw??,1,n/a
RT @Politiko_Ph: Binay's birthday message for beloved 'Ling' https://t.co/sZ9drD0V90 @VPJojoBinay @nancybinay,0,n/a
mar roxas and pnoy so desperate ??,1,English
aanhin natin ang pinunong walang nagagawa kay Binay na lang tayo #OnlyBinayMagAangatSaTacloban,0,Filipino
Presidential candidate Binay: ‘This is the eve of our freedom from poverty’ https://t.co/fujI8POljr #PHVote https://t.co/jP3YbXqkz9,0,English
"#BigSwitch2Miriam or Duterte, Either of the two and i'll be happy not just Mar Roxas, Binay or the Sayang Poe kuno",0,English
"@loloykskie yes ur right, he's my original choice but if they both run, it'll juz increase Binay/Mar/Poe's chances of winning. #Duterte2016",0,English
Wag sayangin ang asenso na naabot na natin. #RoxasRobredo iboto natin!,0,n/a
"hay Binay.   mukha mo pa lang, Inciting To Sedition na..",0,English
Bakit in good terms si Duterte and Mar?  Mar Roxas kasi sya.  pls. tell me u got it. :(  #MautakMondays #deadlySYN #Synesi,0,English
@zetsobejana MRT - Mar Roxas Transit (mej bulok),1,n/a
Binay Ad  #OTWOLBackToYou,0,n/a
@bernadette0720 tumpak.. baka mas marami pa ang boboto kay miriam kaysa sa palpak na si Mar Roxas,1,Filipino
Alma Moreno: Teka muna Kailangan pa bang sagutin?  #Binay: Di ko talaga alam yan pero okay yan!  same lng d b? #porjusporsanto #Halalan2016,1,n/a
"I am not an American, but Donald Trump is really making me cringe. Same as how Binay and Roxas disgusts me.",1,English
"Kung pagsasamahin boto kay Roxas at Poe, lamang na against Duterte. Ugh ano ba.",1,Filipino
RT @JYGRANDE: Naiinis ka na ba kasi puro na lang si BINAY yung nasa commercial?,1,Filipino
RT @boodlenews: The Binay camp has called for the immediate release of the pensions of indigent senior citizens. https://t.co/JfDS0raUcW,0,English
So binay has his own version of the Mar ad. https://t.co/Eyy3ZiFIUY,0,English
Sino? makakapag sabi saaken kung ano ba talaga pinaglalaban ng commercial ni Binay! ??????,1,Filipino
Kahit anong tago mo makikita ka parin. DEPENDE NALANG KUNG KAKULAY MO SI BINAY ??,0,Filipino
Global Pinoys: Is Don Antonio Tiu the real owner of the so-called Hacienda Binay? https://t.co/dtFYLBIgzS,0,English
What's with VP Binay? Bakit trending si Nognog? XDDD,1,English
Kinulang POE yata padulas ni Binay. Sablay plano eh. ??????  https://t.co/haL8DZwt5N,1,n/a
"Boring' will win on election day | Mar Roxas: ""We have no drama - we simply work and deliver the goods.""| MB | https://t.co/YcrRYPBfvu",0,English
Ang dilim ng commercial ni binay puta. HAHAHA,1,Filipino
Binay is so busted. Ugh,1,English
Tuta si Mar Roxas!,1,n/a
"#NoToDuterte #NoToCorruption #NoToBinays  Qho condones corrupt politicians, must NOT lead Pinas #RoxasRobredo2016 https://t.co/ApBz0BIlQ1",1,English
@angelachacoso Mar Roxas is far dumber than Binay.,1,English
LP standard bearer Mar Roxas now speaking at Pasay City's Ulat sa Barangay 2016. VP bet Leni Robredo also here. https://t.co/tuYAIlecD8,0,English
Kingina mo mar roxas shatap!,1,English
"Mar Roxas: ""Look at our track record and our character. Character is your guarantee... whether you can trust us."" https://t.co/he8vEiiFhJ",0,English
But treats you expensive steak and wine all the time. RT @kingcrux31: Mar Roxas = your uncle with the never ending kuwentong barbero,1,English
"Kahit sa pre-campaign period commercial, nakakainis si Binay. Urrgh.",1,English
ikaw pala ung campaign manager ni Binay dito sa cabanatuan pafansign naman hahahaha @jaypeedeleon41 https://t.co/MLWjlVFQ4h,0,English
6. HakotAwards DARREN 7. TwoDaysTo MAJAsty 8. VP Binay 9. Alma Moreno 10. Finding Dory  2015/11/11 10:16 PHT #trndnl https://t.co/dRwxiUtCOV,0,n/a
Mga tanga kayo di nyo ba iniisip na ung perang ninakaw nyang si Mar Roxas ay Dugo at Pawis nyo? Magisip naman kayo!,1,Filipino
Walang sayang na boto kapag si VP Binay nanalo #MambobolangDuterte,1,Filipino
WAG KANG SANGIL BINAY! HINDI MO PERA AT MAS LALONG HINDI IKAW ANG DAHILAN NG PAGUNLAD*umuunlad nga ba?* NG ATING BANSA!,0,n/a
Mar Roxas o Binay? ?????? https://t.co/TEW2IVdVx2,0,English
RT @nikkosenesio: Angas ng tiga makati may sukli yung voucher wahahahahaha astig mo binay ! Isa kang alamat ! Hahahahaha,0,English
VP Binay wag kang magbababgo sa pagiging totoo at mapagmalasakit mo! #OnlyBinayPriority4Ps,0,Filipino
I don't think this battle is between Roxas and Duterte. it should be battle between Defensor and Duterte.   #DayaangDILAW,1,English
Nag iinit ulo kong tuwing nakikita ko si Mar Roxas. Puro kabobohan mga lumalabas sa bunganga. Punyeta! Di ka mananalo. Ulu!,1,Filipino
@veloso_justine I can't be at peace gyud if it's Roxas. I can trust more on Duterte than I ever can with Roxas. ??,0,English
"MAR ROXAS,  DO NOT GIVE WAY FOR GRACE POE. I AM NOT YOUR BIGGEST FAN, BUT YOU ARE FAR MORE QUALIFIED THAN SHE IS. WAG KANG BIBITAW FOR HER.",0,n/a
@imdanielpadilla na wala kay mar roxas,0,Filipino
"Binay pdin iboboto ko eh . But I'm glad he's running for Presidency , kse kung wala si Binay .. Siya yung boboto ko ???? #Duterte2016",0,English
Omg shoot please not Duterte ?????? #Roxas2016 #Eleksyon2016,1,English
BINAY The Dark.??,1,n/a
@Nikobaua no to peña #BINAYPARIN,0,n/a
"At least ako alam ko si Mar Roxas ang pinakatamang iboto. Di katulad ng iba, boboto sa iba kasi mamasapano, yolanda, traffic at mrt. ??",0,Filipino
Here’s why Binay thinks Aquino gov’t has Zapanta’s blood on its hands https://t.co/fVGUAFrLim @VPJojoBinay @noynoyaquino @ofwupdates,0,English
Si Binay ang may mabuting plano para sa lahat #OnlyBinayPriority4Ps,0,Filipino
Tanga lang magpapauto sa commercial ni binay,1,Filipino
": Porke hindi nanalo binoto niyo, nagkadayaan na. Nanay ko nga binoto si Mar Roxas, eh may narinig ba kayo?  PAKSHET!",1,Filipino
@sheramylabirds dapat si binay,0,n/a
"Mar Roxas,kusang minaneho ang van papunta sa susunod na destinasyon @TropangMARangal I via @aksyonradyopang https://t.co/SrfLDNePKF",0,Filipino
Ama mo nanaman punyeta naman grace #PiliPinasDebates2016,1,n/a
Salgado points out that 1st Omb decision released when Binay filed his COC for pres. Now this was released days before campaign pd kickoff,0,English
"VIDEO, TALE OF 2 DATA SETS | NEDA cites recovery in E. Visayas, Binay says stats show 2M more poor https://t.co/LM4BOC3aIA | via News 5",0,English
M0RE F0LL0WERS ?https://t.co/kLULkB8awx  BATB #YFSFRocks Cara Kendall On PH 2016 Ateneo Only Binay https://t.co/UfpANP51ea,0,n/a
Saw Vice Pres Binay in ICM earlier =))),0,English
Nako binay wag na kami.  https://t.co/Jdi2ctkQ1a,1,n/a
https://t.co/Hzz4Gk3do1  #PiliPinas2016 #PHVote #RoxasRobredo #SwitchtoMar,0,n/a
"""Higit sa lahat hindi ko kayo nanakawan."" - Mar Roxas  Ah. Talaga ba?! ????????????",1,Filipino
"Ang pag-aaral, pinagpapatuloy hindi inaantala dahil sa kahirapan.  #BinayForPresident #Binay2016 #OnlyBinay https://t.co/ftBrSigRC4",0,Filipino
"RT @PhilippineStar: Senator Poe says she is not affected by the ""Am-Girl"" tag given to her by VP Binay | @hey_marv",0,English
RT @anti_famewhore: #AFPoll Daniel Padilla endorses Presidential candidate Mar Roxas. What do you think of this?,0,English
Si Binay sinisiraan ang administrasyong ito! Baka hindi mo alam Binay kasama ka sa administrasyong sinisira mo!  #ShowtimeHousemates,1,Filipino
@abonanoo harsh mo naman kay papa Binay ??,0,Filipino
Binay wealth: Highest jump when he became 2010 VP  https://t.co/GFHqBIkGNG,0,English
Remember this when the shit hits the fan. WALANG SISIHAN. Choose wisely while you can. #RoxasRobredo #NoToDuterte https://t.co/FESPk9JRIP,1,n/a
“Daang matuwid is saying no to this SSS bill. Daang matuwid is not a cheap political [means to get brownie points]. - Mar Roxas #Brownie?,0,English
"""Tapatin mo ako! Sinong pinagpalit mo sa akin? Sino???""  ""Sino pa ba?""  ""Hoe don't do it!""  ""Only binay.""  #RP69fanfic",1,Filipino
@angie521_g It won't happen. MAR will win and Binay is the runner up. Pagpasok ng campaign sa local diyan na makikita ang LP machinery.,0,English
Lul binay wala kang mauuto sa TV ad mo.,1,Filipino
Anong nangyayari? Bakit umabot ng 4 Million ang boto ni Mar Roxas! Goodness! ??????,1,Filipino
Nkakatawang isipin.. N porket nag comment ako sa isang post about ky Vp. Binay .. About sa parang bkt gnun... https://t.co/5UYcjlFIBi,0,Filipino
hay naku!!!Binay...  #DolceAmoreSweetBeginning,0,n/a
"Binay, walang planong mag-concede https://t.co/Rpg9DC9zh3",0,n/a
"Dito sa brgy Cembo, kilala si TDSR Ronald, at maagang nagsisimula sa rota...si VP Binay, kilala din… https://t.co/EGxxpOxkKh",0,Filipino
Ang self-proclaimed nung advertisement ni Binay -.- Lol,1,English
BINAY'S PA-FIREWORKS SCARED THE SHT OUT OF EVERYONE IN OUR BLDG!!!!!!! SENSELESS USELESS KAKTAKOT,1,n/a
Binay. Roxas. Diyos ko po. Top reasons why I didn't find the will to reactivate my voter's reg this time.@jethlovesyou #gcdriveto60%,1,English
"Binay can't accept the fact that in spite of his machineries, he is still losing this race.",1,English
Ang utak ni binay ayaw sagutin hahaha,1,Filipino
Duterte - Miriam - Poe kahit sino jan wag lang si Roxas at Binay. Shut up na lang kayo yan ang gusto ko eh. ?? Sorry!,1,Filipino
"#Binay:  If elected president, Can you break the #CORRUPTION chain? https://t.co/MGsuuIznGf",1,English
"Top 2 si binay sa trending list, mostly from haters hahaha",0,Filipino
@aryannalovess Si Binay. Hahaha,0,English
Binay diverted issue to Poe's citizenship when pressed about corruption allegations against him #PiliPinasDebates2016  @PhilippineStar,0,English
@inahbocsquared We actually don't care sino kunin ni Mar Roxas kasi kay Duterte kami sa pagka Pangulo. Maraming celebrities support Duterte.,0,Filipino
Binay: We need 'daang malapad at mabilis' https://t.co/OLCrOlJI1s | via ABS-CBN News,0,English
Mar to Binay: Explain 'overpriced' Makati building: CAVITE – In the wake of the release of a Com... https://t.co/4tOVMa5AOP (via ABS-CBN),0,English
Pimentel to Roxas camp: Stop Duterte attacks https://t.co/m4voPLcDvf,0,English
"Reason for Koppu and the earthquake, Pilipinas? Roxas, Binay, Poe and Robredo are vying for the Pres and VP seats. #Delubyo #earthquake",0,English
Nog-nog Pandak Laki sa hirap  Yan si Binay! ????,1,Filipino
@clarisseeeecu lagi na lang tuwing paglipat ko ng channel si Binay nanaman yung commercial. Ang saya diba. ????,1,Filipino
"Businessman Ed Lacson introducing VP Binay: ""Makati is a success story because of good governance” #PHvote",0,English
"Only Binay will bring the end of us all, noooooo....",1,English
Grace Poe for president para sa magandang pamahalaan. corruption naman ang main probs ng pinas di druga kasi nasa tao lang yan #Halalan2016,0,Filipino
Mar Roxas na Mahangin?! Iba na lang! wag kame! #AyawSaDILAW,1,Filipino
Yung galit ka sa #mmkofw den ad ni binay. Edi galit na galit ka lalo,1,Filipino
Mar Roxas now the 2nd place. ????,0,English
Binay also laments crime and illegal drug problems in the country #VotePH2016,0,English
Magkano Kaya ginastos ni Mar Roxas and Binay sa Pandaraya? Hmmm.,1,Filipino
"RT @UltearGrants: G: Kilala mo ba si Win Gatchalian?
R: Ex ni Poleng yun!  G: Pandak, nognog, laki sa hirap. R: Binay!  G: Galing MK ah!   …",1,Filipino
"Tangina mo Binay, naiistress ako pag nakikita ko batok mo.",1,Filipino
"After the Duterte rape (not) joke, Binay and Mar attack him while Leni and Poe focus more on women's rights. #BeAngry #NoToHiddenAgendas",1,English
Binay vows to beef up MSMEs https://t.co/r19VlEQEYo #Manila #News #Asia,0,English
@edoyarrieta75 Not like that Wharton-bred Mar Roxas whose using the P. I. word during an outburst at Wack Wack is the height of kabastusan,1,English
@BiFenomeno Fuck Binay... ?? O'nga pala! Who are you rooting for anyway?,1,English
"UNA says Malacañan is laying the foundation for cheating their candidate, Vice-President Jejomar Binay https://t.co/VUxy1nitUa",1,English
Luh papanong pangalawa si Mar Roxas? ?? #Election2016,1,English
Mar Binay pakamatay na lang kayo,1,Filipino
di ko alam kung maaawa ba'ko kay mar roxas oh ano. ??,0,n/a
"Imbestigasyon sa mga katiwalian ni VP Binay, tinapos na ng senado: Paghanting sa mga 'dummy' nito, nagpapatuloy #RHBreaktime",0,Filipino
Pumapapel nanaman sa issue si mar roxas nakakapikon ?? kahit sino manalo wag lang siya okay na ko,1,Filipino
@Cathleeyn kaya naman pala natraffic kami kanina -___- epal ni binay hahaha,1,n/a
Wag lang si Poe Roxas and Binay please,0,English
"As of now: #Halalan2016 #Election2016 [Partial &amp; Legit]  Duterte: 13,219,660 Roxas: 7,761,306 Poe: 7,485,077 Binay:4,471,876 MDS: 1,271,232",0,n/a
Si Mar Roxas ang kaklase mong nagca-cramming kasi malapit na ang exam at alam niyang hindi sya nakapag-aral. Naghhanap kasama sa group study,1,Filipino
May pink sa balota ng Lola ko. Voter sya ni Duterte pero may nagsabi na kapag may pink sa balota ROXAS daw yung lalabas #DayaanMOVES,0,Filipino
"@Chip2chip2 @supsup010 sample sentence. ""I won't vote for a Binay"". That simple.",1,English
Tapos gagawin niyo g Binay si Alden!??? Pucha naman oh. Respeto. #ALDubEBTamangPahahon,1,n/a
RT @manila_bulletin: Roxas calls Binay ‘Denial King’ - Read: https://t.co/hbwxtUyW2B #BeFullyInformed https://t.co/P2HmNmFnKf,0,n/a
UNA Candidates: Binay: Teachers issue. Alma Moreno on Same Sex Marriage: Its a SIN! Manny Pacquiao on SSM: Mas masahol pa sa hayop ang tao,0,English
"""Sino apec hottie sa pinas?"" ""Si binay corrupt na sobrang hottie kaya nasunog.""  ????????????????????????",1,n/a
@OmbudsmanPh has affirmed the criminal charges against VP Binay and Mayor Jun Jun Binay for the Makati Carpark project. | via @OmbudsmanPh,0,English
Nakay binay. #YolandaPH,0,n/a
VP Binay goes back to roots for 73rd birthday https://t.co/m1Mo12pJPS https://t.co/LHZHYerbGo,0,English
All the time I imagined kicking Roxas and Trillanes in the head.   Stress relieved.  #fullforceaustralia... https://t.co/E2fZjvngcY,1,English
Si Binay iboboto mo? Pabor ka sa magnanakaw at sinungaling? Pabor ka na lalong magkakagulo ang Pilipinas sa susunod na anim na taon? Fck!,1,Filipino
"Vice Pres. Jejomar Binay, pinakamalaki ang gastos sa TV ads; Rep. Martin Romualdez, nanguna naman sa senatorial candidates",0,Filipino
@ABSCBNNews Hindi nyo tinitigilan ang mga binay haaa. Grabe kayo! #OnlyBinayPriority4Ps,1,Filipino
TANGINA NG NOGNOG COMMERCIAL NI BINAY TANGINA MO LUL BAKA MAY NAGAWA KA NAMANG MAAYOS NAMOKA,1,n/a
You went Grace Poe when I pulled a Mar Roxas when I was asking about us. #sakit,0,English
@KentGermarr Yuck! Anak? Eww. Wala akong tatay na Binay ????,1,Filipino
".senmiriam: Bawat tayo ay may abilidad. Hindi naman isa lang ang matalino, tapos bobo lahat. Pare-pareho lang tayo. #Eleksyon2016",0,Filipino
Binay: We must listen to INC's explanation via @rapplerdotcom https://t.co/NkJk5rYT4z shut up Binay,0,English
Trillanes is so busy collecting fake docs &amp; mudslinging that he no longer has time to campaign for himself. DUTERTE TILL THE END,1,English
jeje ka daw po? — Jeje? Diba VP yun? jeJejomar binay. ?? https://t.co/gQ6XEloECD,1,n/a
Ay grabe ang COA oh! GO VP BINAY!!! #OnlyBinay #PHVoteBinay https://t.co/34EJq63rwc,0,English
mas matakot tayo kung si mar roxas mananalo jsko lord,1,n/a
@corramrtnz @naiabananaaa nakarinig ako ng naguusap nung dinadial ko si binay may papatayin daw ng exactong 11:15 charr,0,Filipino
Grabe kaya... Si Duterte binoto tapos Roxas lumabas... (Okay shut up nalang ako) ???? #PrayForThePhilippines,1,English
Stress Level: Mar Roxas,1,English
"Hala, Binay naman. Hahaha Di pa raw magcoconcede.",0,English
"#Newsreport VP Binay, tinawag ng Malakanyang na eksperto sa Katiwalian I via @aileentaliping",0,Filipino
Anu ka ngayon #MarRoxas ? Mas madami pa boto si #GracePoe sayo! Dapat ikaw nalang nag give way Mar!! Hahaha #PiliPinas2016 #DutertePaRin,0,Filipino
Ngayon ko lang sasabihin to pero kahit bullshit si Binay ang laki ng pinagkaiba ng serbisyo sa Makati kesa dito. Mas may benepisyo sa masa.,0,Filipino
@chrstllejoy_ naman. Binay boboto ko ??,0,n/a
Nognog. Pandak. Laki sa Hirap. Yan si Binay napakasinungaling! https://t.co/YNfuuYfQOZ,1,n/a
Did she answer the question? #PiliPinasDebates2016 #PHVOTEPOE,0,English
RT @shanedessa: Hindi isang Mar Roxas ang makakapigil sakin para suportahan ka. Tandaan mo yan. @imdanielpadilla ?? #tamis #KNtard https://t…,1,Filipino
"As of now: #Halalan2016 #Election2016 [Partial &amp; Official]  Duterte:6,243,526 Poe:3,601,483 Roxas:3,454,782 Binay:2,120,181 MDS:666,997",0,n/a
@Digital_Belle @IggyLorenzo_Z So investors are worried Binay will protect local industries? What's wrong with that if it creates equity?,1,English
"Binay lists priorities: cut tax rates, narrow infra gap, lick poverty https://t.co/ezf8w9gNVs https://t.co/wwyBx5XGIg",0,English
"Binay at Escudero, wala raw alyansa; Roxas, iginiit na wala siyang emisaryo kay 'Garci' https://t.co/16jqdZIXn3 | via GMA News",0,English
Me asked my family kung sino president nila... One for Duterte One for Roxas One for Poe One for Miriam Oh noes ??????,0,English
@Politiko_Ph @VPJojoBinay @MARoxas hindi pa sya nkaupo alam kong lahat magbabago na.   #OnlyBinayInMakatiSanKaPa,0,Filipino
Nangunguna c duterte: 5m+ sumunod c poe:2m+ pangatlo mar:2m+ pang apat binay at huli miriam  Hnd pa tapos ang bilang habol mar konti nlng,0,Filipino
Ito si Binay  Nagbabayad sa Jeep si Binay Hindi siya nag 1 123.,0,Filipino
Hayyy naku Binay. #OTWOLBackToYou,1,n/a
@sclorrainechyma racist kasi si binay. kaya inaaway niya sarili niya.,1,Filipino
Binay' Marunong ako mag Laba at mamalansta ' . Hindi nmn maid hanap namin Presidente ng pilipinas ho.,0,Filipino
@iamjimtolentino https://t.co/rf0gXpitNy Disente si Mar! Galawang Mar Roxas! #AyawSaDILAW #DU30 #DuterteTillTheEnd,1,n/a
poll question: iboboto m b si binay? choices: hindi &amp; hinding hindi *failed2sendtweet* what sorcery is this? sayang ung poll hahahaha,0,English
Oh and wait Mar Roxas is now in second place. #LabanLeni,0,English
"RT @isoolovevicegee: Only Binay, Only Binay ??  Bwhahahahahaha ge.",0,n/a
Mar Roxas is the most qualified candidate to be our next president. #RoRo2016 #SwitchtoMar #UndecidedNoMore https://t.co/twMrZhMYm5,0,English
11:11 MAMUTI SI BINAY KAY LOUY HAHAHHAA,1,n/a
Bakit nga ba hindi magrally agaist Binay? https://t.co/dwzbWFR05n,0,English
"I dont get it when Filipino's only reason is ""SHE WOULD DIE ANYTIME""  Naks Immortal ba sila Duterte Roxas Binay at Poe? #MIRIAMforPRESIDENT",1,English
Mar Roxas says he is for transparency why then is the palace blocking the Mapasapano reopening the investigation.... https://t.co/DbevdhxBwl,1,English
And Binay is watching ang waiting while everyone stabs each other ...,0,English
"@huuhnnuuh Yung lola ko, si Binay. :(((",0,n/a
wala ka bang pinag aralan ? Binay mukang Uling #NogNogHambog,1,Filipino
RT @estongreyes: Disqualifying Poe has nothing to do with Mar Roxas - Guanzon https://t.co/4VAffYI13i,0,English
So let the magic begins for Mar Roxas! Syet wag sana madaya so duterte,1,n/a
Ako lang ba naiirita sa ads ni Binay?,1,Filipino
@jezeilriot hahaha. Vote kang binay sa?,0,n/a
"Duterte o Binay? Trillanes: Wala akong itutulak, lulunukin ko nalang ang mandate ng tao.",0,Filipino
Honasan belies crowd at Sinulog booed Binay https://t.co/CdlAJvc6De | via GMA News,0,English
Wtf !!! Yung Kay Binay at Mar talaga ehh ?????????????????? https://t.co/6GqTmU95Ik,1,n/a
"WTF VP Binay, galit na galit ka sa traffic. Manalo ka lang aabangan ko gagawin mo sa mga okasyon gaya ng APEC. GOODLUCK.",1,Filipino
Miriam Santiago ako this election e :/,0,English
Dear VP Binay: Why didn't you shield your own son from the temptations in Makati? Shame on you! The EQ Post https://t.co/RG3y3m1ZUs,1,English
Hindi umubra ang panlalandi ni Binay kay Karen Davila #PiliPinasDebates2016,0,Filipino
"Minsan nalang nga ako manood ng TV, puro Binay at Mar pa nakikita ko.   Kaumay",1,Filipino
"Binay: Ban cases vs candidates a year before polls  Yet they filed a case vs Trillanes... 
Binay, always pro-self  https://t.co/jgMOawdKYr",0,English
@magandangbingi @syraulo hahaha hard mo sa ateneo susumbung kita Kay pabebe girl ng NU pati Kay nancy binay,0,Filipino
RT @Politiko_Ph: Miriam overtakes Mar in RMN polls; Poe-Chiz still at the top https://t.co/Pi8DIZQ4h1 @senmiriam @MARoxas @SayChiz @SenGrac…,0,English
